0,1
72767.0,7496.0
72767.0,8762946.0
72767.0,716.0
72767.0,141222.0
72767.0,645510.0
72767.0,3391524.0
72767.0,2283.0
238443.0,1349110.0
238443.0,2283.0
238443.0,8763383.0
238443.0,54603.0
54603.0,1693.0
54603.0,445062.0
54603.0,898213.0
54603.0,3493.0
58513.0,8763383.0
58513.0,550093.0
58513.0,2597.0
58513.0,716.0
58513.0,8762946.0
58513.0,141222.0
725953.0,8762946.0
725953.0,645510.0
725953.0,141222.0
994035.0,8762946.0
14238.0,82831.0
14238.0,645143.0
14238.0,54603.0
14238.0,645510.0
14238.0,141222.0
14238.0,550093.0
14238.0,8762946.0
14238.0,8763383.0
14238.0,18038.0
14238.0,2283.0
1394193.0,2283.0
834904.0,2597.0
834904.0,8762946.0
834904.0,645510.0
834904.0,141222.0
834904.0,8763383.0
834904.0,7496.0
1463370.0,8762946.0
1463370.0,645510.0
1463370.0,141222.0
1463370.0,8763383.0
1463370.0,7496.0
1463370.0,1349110.0
1463370.0,18038.0
1463370.0,2283.0
1463370.0,2007993.0
1463370.0,2597.0
14571.0,550093.0
1806845.0,8762946.0
1806845.0,2283.0
1072189.0,8762946.0
1072189.0,2283.0
491772.0,716.0
491772.0,645510.0
491772.0,141222.0
491772.0,8762946.0
491772.0,940589.0
491772.0,54603.0
491772.0,1349110.0
160240.0,1349110.0
160240.0,550093.0
160240.0,8763383.0
160240.0,645510.0
160240.0,141222.0
160240.0,8762946.0
160240.0,716.0
160240.0,18038.0
491088.0,1349110.0
491088.0,2450511.0
491088.0,2597.0
491088.0,645510.0
491088.0,141222.0
491088.0,8763383.0
491088.0,2283.0
491088.0,940589.0
491088.0,54603.0
491088.0,3391524.0
538646.0,1349110.0
538646.0,2283.0
538646.0,39461.0
538646.0,716.0
538646.0,645510.0
538646.0,8762946.0
538646.0,141222.0
538646.0,2450511.0
538646.0,8763383.0
197121.0,8762946.0
197121.0,81868.0
188414.0,2597.0
188414.0,8763383.0
141222.0,8762946.0
1634858.0,39461.0
1634858.0,8763383.0
1634858.0,2283.0
784088.0,8762946.0
2848344.0,8763383.0
2848344.0,8762946.0
829651.0,81868.0
829651.0,2450511.0
829651.0,3391524.0
829651.0,8766694.0
829651.0,2597.0
829651.0,141222.0
829651.0,8762946.0
1190311.0,5421029.0
1190311.0,1349110.0
1190311.0,8762946.0
1190311.0,7496.0
3296070.0,2283.0
3296070.0,7496.0
3296070.0,2597.0
3296070.0,645510.0
3296070.0,8763383.0
3578868.0,141222.0
7496.0,2848344.0
7496.0,3391524.0
7496.0,230447.0
7496.0,18038.0
7496.0,2283.0
7496.0,81868.0
884895.0,1349110.0
884895.0,8762946.0
884895.0,716.0
884895.0,8763383.0
884895.0,2283.0
645143.0,7496.0
645143.0,2283.0
645143.0,141222.0
515066.0,39461.0
515066.0,8763383.0
515066.0,2450511.0
515066.0,2597.0
515066.0,645510.0
515066.0,141222.0
515066.0,8762946.0
515066.0,716.0
515066.0,18038.0
515066.0,8048191.0
515066.0,8766694.0
515066.0,940589.0
515066.0,54603.0
48221.0,432929.0
48221.0,3071686.0
48221.0,53881.0
48221.0,16031.0
48221.0,16201.0
48221.0,270110.0
48221.0,221266.0
48221.0,55567.0
48221.0,1205244.0
48221.0,1508839.0
48221.0,256967.0
48221.0,76373.0
48221.0,5708.0
48221.0,3493.0
48221.0,58200.0
48221.0,621148.0
48221.0,445062.0
48221.0,1693.0
48221.0,3441.0
48221.0,2899327.0
48221.0,219573.0
48221.0,111800.0
48221.0,2597.0
12890.0,1463370.0
12890.0,8766694.0
12890.0,3391524.0
12890.0,1349110.0
12890.0,8775999.0
12890.0,1551609.0
12890.0,8767975.0
12890.0,716.0
12890.0,1693.0
12890.0,3493.0
12890.0,7496.0
12890.0,39461.0
12890.0,2450511.0
12890.0,8763383.0
12890.0,18038.0
12890.0,2597.0
12890.0,2283.0
1881791.0,7496.0
1881791.0,8762946.0
1881791.0,56382.0
1881791.0,3441.0
1881791.0,219293.0
1881791.0,445062.0
506600.0,2283.0
506600.0,7496.0
506600.0,2450511.0
506600.0,2597.0
506600.0,141222.0
506600.0,716.0
506600.0,8762946.0
506600.0,645510.0
506600.0,18038.0
506600.0,8763383.0
506600.0,8048191.0
506600.0,8766694.0
506600.0,54603.0
506600.0,940589.0
798447.0,8763383.0
798447.0,8767975.0
798447.0,2597.0
798447.0,1349110.0
798447.0,18038.0
798447.0,141222.0
798447.0,7496.0
798447.0,8766694.0
798447.0,2283.0
4435301.0,8763383.0
220828.0,7496.0
220828.0,645510.0
220828.0,141222.0
220828.0,716.0
220828.0,8762946.0
220828.0,39461.0
220828.0,2283.0
220828.0,8763383.0
220828.0,12890.0
2939209.0,645510.0
2939209.0,8762946.0
665613.0,494483.0
665613.0,16201.0
665613.0,39461.0
665613.0,8762946.0
1349110.0,8763383.0
1349110.0,39461.0
1349110.0,2283.0
230447.0,16270.0
230447.0,76373.0
230447.0,1414080.0
230447.0,6732860.0
230447.0,16031.0
230447.0,445062.0
230447.0,111800.0
230447.0,58200.0
230447.0,621148.0
230447.0,9330.0
230447.0,5708.0
230447.0,219573.0
230447.0,3493.0
230447.0,219293.0
230447.0,81868.0
230447.0,2283.0
1178698.0,221266.0
1178698.0,111800.0
1178698.0,16270.0
1178698.0,39461.0
1178698.0,716.0
1178698.0,81868.0
1178698.0,8096430.0
5754089.0,8096430.0
5754089.0,8763383.0
5754089.0,2283.0
505463.0,3391524.0
505463.0,8763383.0
505463.0,2597.0
505463.0,8766694.0
505463.0,54603.0
505463.0,8048191.0
505463.0,2283.0
154292.0,256967.0
154292.0,894263.0
154292.0,82831.0
154292.0,914725.0
154292.0,1497557.0
154292.0,217831.0
154292.0,1818526.0
154292.0,216898.0
154292.0,1205244.0
154292.0,111800.0
154292.0,221266.0
154292.0,18038.0
154292.0,219573.0
154292.0,58200.0
154292.0,219293.0
154292.0,5708.0
154292.0,53881.0
154292.0,16201.0
154292.0,1693.0
154292.0,133094.0
154292.0,56382.0
154292.0,220870.0
154292.0,3493.0
212830.0,606979.0
212830.0,219293.0
212830.0,1818526.0
212830.0,604769.0
212830.0,2597.0
212830.0,2109205.0
212830.0,216898.0
212830.0,267335.0
212830.0,56382.0
212830.0,1414080.0
212830.0,914725.0
212830.0,429311.0
212830.0,3071686.0
212830.0,1205244.0
212830.0,220870.0
212830.0,16031.0
212830.0,432929.0
212830.0,621148.0
212830.0,1693.0
212830.0,76373.0
212830.0,16201.0
212830.0,16270.0
212830.0,256967.0
212830.0,3493.0
212830.0,445062.0
212830.0,53881.0
212830.0,55567.0
212830.0,18038.0
212830.0,3441.0
235795.0,56382.0
456274.0,55567.0
456274.0,267335.0
456274.0,4844118.0
456274.0,154292.0
456274.0,133094.0
456274.0,894263.0
396038.0,1497557.0
396038.0,4844118.0
396038.0,270110.0
396038.0,3071686.0
396038.0,1508839.0
396038.0,1507457.0
396038.0,256967.0
396038.0,267335.0
396038.0,221266.0
396038.0,621148.0
396038.0,216898.0
396038.0,1414080.0
396038.0,3441.0
396038.0,914725.0
396038.0,219573.0
396038.0,76373.0
604769.0,82831.0
604769.0,212830.0
604769.0,16270.0
604769.0,154292.0
604769.0,133094.0
604769.0,221266.0
604769.0,3493.0
604769.0,16201.0
604769.0,220870.0
604769.0,429311.0
604769.0,445062.0
604769.0,53881.0
604769.0,5708.0
604769.0,256967.0
604769.0,55567.0
604769.0,1693.0
604769.0,56382.0
220870.0,8763383.0
220870.0,606979.0
220870.0,56382.0
220870.0,267335.0
220870.0,154292.0
220870.0,429311.0
220870.0,604769.0
220870.0,256967.0
220870.0,216898.0
220870.0,433451.0
220870.0,53881.0
220870.0,16031.0
220870.0,212830.0
220870.0,18038.0
220870.0,1205244.0
220870.0,16201.0
220870.0,443339.0
220870.0,3071686.0
220870.0,47791.0
220870.0,4106612.0
220870.0,111800.0
220870.0,82831.0
220870.0,1643110.0
220870.0,270110.0
220870.0,1508839.0
220870.0,221266.0
220870.0,219293.0
220870.0,3441.0
220870.0,1693.0
220870.0,76373.0
220870.0,5708.0
220870.0,1414080.0
220870.0,58200.0
220870.0,621148.0
220870.0,81868.0
220870.0,3493.0
220870.0,16270.0
220870.0,9330.0
220870.0,219573.0
220870.0,445062.0
220870.0,432929.0
16031.0,1178698.0
16031.0,133094.0
16031.0,216898.0
16031.0,221266.0
16031.0,58200.0
16031.0,230447.0
16031.0,270110.0
16031.0,914725.0
16031.0,56382.0
16031.0,1818526.0
16031.0,1507457.0
16031.0,1205244.0
16031.0,219573.0
16031.0,219293.0
16031.0,33328.0
16031.0,433451.0
16031.0,3441.0
16031.0,1414080.0
16031.0,76373.0
16031.0,82831.0
16031.0,3493.0
16031.0,256967.0
16031.0,111800.0
16031.0,55567.0
16031.0,445062.0
16031.0,4106612.0
16031.0,212830.0
16031.0,621148.0
16031.0,16201.0
16031.0,47791.0
16031.0,220870.0
16031.0,1693.0
16031.0,1508839.0
16031.0,48221.0
16031.0,432929.0
16201.0,133094.0
16201.0,665613.0
16201.0,12890.0
16201.0,666303.0
16201.0,2597.0
16201.0,1497557.0
16201.0,10599298.0
16201.0,4844118.0
16201.0,217831.0
