Followers,Tweets per Day
318,2.9314686751666668
319,2.932682439875
320,2.9338962045833332
321,2.9351099692916667
322,2.936323734
323,2.937330951103448
324,2.9383381682068967
325,2.939345385310345
326,2.9403526024137934
327,2.9413598195172415
328,2.9423670366206895
329,2.943374253724138
330,2.944381470827586
331,2.9453886879310347
332,2.946395905034483
333,2.9474031221379313
334,2.9484103392413794
335,2.9494175563448275
336,2.950424773448276
337,2.951431990551724
338,2.9524392076551726
339,2.9534464247586207
340,2.954453641862069
341,2.9554608589655174
342,2.9564680760689654
343,2.957475293172414
344,2.958482510275862
345,2.9594897273793106
346,2.9604969444827587
347,2.9615041615862068
348,2.9625113786896553
349,2.9635185957931034
350,2.964525812896552
351,2.96553303
352,2.964444513076923
353,2.963355996153846
354,2.962267479230769
355,2.9611789623076925
356,2.9600904453846155
357,2.9590019284615385
358,2.9579134115384615
359,2.9568248946153846
360,2.9557363776923076
361,2.954647860769231
362,2.953559343846154
363,2.952470826923077
364,2.95138231
365,2.950293793076923
366,2.949205276153846
367,2.948116759230769
368,2.9470282423076926
369,2.9459397253846156
370,2.9448512084615386
371,2.9437626915384616
372,2.9426741746153846
373,2.9415856576923076
374,2.940497140769231
375,2.939408623846154
376,2.938320106923077
377,2.93723159
378,2.9359415725454547
379,2.9346515550909094
380,2.9333615376363635
381,2.932071520181818
382,2.930781502727273
383,2.9294914852727274
384,2.928201467818182
385,2.9269114503636366
386,2.925621432909091
387,2.9243314154545454
388,2.923041398
389,2.9217513805454547
390,2.9204613630909093
391,2.9191713456363635
392,2.917881328181818
393,2.9165913107272727
394,2.9153012932727274
395,2.914011275818182
396,2.9127212583636366
397,2.911431240909091
398,2.9101412234545454
399,2.908851206
400,2.9100649707083335
401,2.9112787354166665
402,2.912492500125
403,2.9137062648333334
404,2.914920029541667
405,2.91613379425
406,2.9173475589583333
407,2.9185613236666668
408,2.9197750883749998
409,2.9209888530833332
410,2.9222026177916667
411,2.9234163825
412,2.924630147208333
413,2.9258439119166666
414,2.927057676625
415,2.928271441333333
416,2.9294852060416665
417,2.93069897075
418,2.931912735458333
419,2.9331265001666664
420,2.934340264875
421,2.9355540295833333
422,2.9367677942916663
423,2.937981559
424,2.936933357518518
425,2.935885156037037
426,2.9348369545555553
427,2.933788753074074
428,2.9327405515925924
429,2.9316923501111107
430,2.9306441486296295
431,2.929595947148148
432,2.9285477456666666
433,2.927499544185185
434,2.9264513427037033
435,2.925403141222222
436,2.9243549397407405
437,2.9233067382592592
438,2.9222585367777776
439,2.9212103352962964
440,2.9201621338148147
441,2.919113932333333
442,2.918065730851852
443,2.91701752937037
444,2.915969327888889
445,2.9149211264074073
446,2.9138729249259256
447,2.9128247234444444
448,2.9117765219629628
449,2.9107283204814816
450,2.909680119
451,2.9084992476666667
452,2.9073183763333335
453,2.906137505
454,2.9049566336666666
455,2.9037757623333333
456,2.9025948909999997
457,2.9014140196666665
458,2.9002331483333332
459,2.899052277
460,2.897871405666667
461,2.896690534333333
462,2.895509663
463,2.8943287916666667
464,2.893147920333333
465,2.891967049
466,2.8907861776666666
467,2.8896053063333333
468,2.888424435
469,2.8872435636666665
470,2.8860626923333332
471,2.884881821
472,2.8837009496666663
473,2.882520078333333
474,2.881339207
475,2.880250690076923
476,2.879162173153846
477,2.878073656230769
478,2.8769851393076924
479,2.8758966223846154
480,2.8748081054615384
481,2.8737195885384614
482,2.8726310716153844
483,2.8715425546923075
484,2.870454037769231
485,2.869365520846154
486,2.868277003923077
487,2.867188487
488,2.866099970076923
489,2.865011453153846
490,2.863922936230769
491,2.8628344193076924
492,2.8617459023846155
493,2.8606573854615385
494,2.8595688685384615
495,2.8584803516153845
496,2.8573918346923075
497,2.856303317769231
498,2.855214800846154
499,2.854126283923077
500,2.853037767
501,2.853054213666667
502,2.8530706603333336
503,2.853087107
504,2.8531035536666667
505,2.8531200003333335
506,2.853136447
507,2.8531528936666666
508,2.8531693403333334
509,2.853185787
510,2.853202233666667
511,2.8532186803333333
512,2.853235127
513,2.853251573666667
514,2.853268020333333
515,2.853284467
516,2.8533009136666667
517,2.8533173603333335
518,2.8533338070000003
519,2.8533502536666666
520,2.8533667003333334
521,2.853383147
522,2.8533995936666665
523,2.8534160403333333
524,2.853432487
525,2.852343970076923
526,2.851255453153846
527,2.850166936230769
528,2.8490784193076926
529,2.8479899023846156
530,2.8469013854615386
531,2.8458128685384616
532,2.8447243516153846
533,2.8436358346923076
534,2.842547317769231
535,2.841458800846154
536,2.840370283923077
537,2.839281767
538,2.838193250076923
539,2.837104733153846
540,2.836016216230769
541,2.8349276993076926
542,2.8338391823846156
543,2.8327506654615386
544,2.8316621485384617
545,2.8305736316153847
546,2.8294851146923077
547,2.828396597769231
548,2.827308080846154
549,2.826219563923077
550,2.825131047
551,2.8240828455185185
552,2.8230346440370373
553,2.8219864425555556
554,2.820938241074074
555,2.8198900395925928
556,2.818841838111111
557,2.81779363662963
558,2.8167454351481482
559,2.8156972336666666
560,2.8146490321851854
561,2.8136008307037037
562,2.812552629222222
563,2.811504427740741
564,2.810456226259259
565,2.809408024777778
566,2.8083598232962963
567,2.8073116218148146
568,2.8062634203333334
569,2.8052152188518518
570,2.80416701737037
571,2.803118815888889
572,2.8020706144074072
573,2.801022412925926
574,2.7999742114444444
575,2.7989260099629627
576,2.7978778084814815
577,2.796829607
578,2.7920567816666666
579,2.7872839563333334
580,2.7825111309999997
581,2.7777383056666665
582,2.7729654803333332
583,2.768192655
584,2.7634198296666668
585,2.758647004333333
586,2.753874179
587,2.7491013536666666
588,2.7443285283333334
589,2.7395557029999997
590,2.7347828776666665
591,2.7300100523333333
592,2.725237227
593,2.720464401666667
594,2.715691576333333
595,2.710918751
596,2.7061459256666667
597,2.7013731003333334
598,2.696600275
599,2.6918274496666665
600,2.6870546243333333
601,2.682281799
602,2.679903609666667
603,2.6775254203333336
604,2.675147231
605,2.6727690416666667
606,2.6703908523333335
607,2.668012663
608,2.6656344736666666
609,2.6632562843333334
610,2.660878095
611,2.658499905666667
612,2.6561217163333333
613,2.653743527
614,2.651365337666667
615,2.648987148333333
616,2.646608959
617,2.6442307696666667
618,2.6418525803333335
619,2.6394743910000003
620,2.6370962016666666
621,2.6347180123333334
622,2.632339823
623,2.6299616336666665
624,2.6275834443333332
625,2.625205255
626,2.622827065625
627,2.6204488762500002
628,2.618070686875
629,2.6156924975
630,2.613314308125
631,2.6109361187499998
632,2.608557929375
633,2.60617974
634,2.603801550625
635,2.60142336125
636,2.599045171875
637,2.5966669825
638,2.594288793125
639,2.5919106037499997
640,2.589532414375
641,2.587154225
642,2.584776035625
643,2.58239784625
644,2.580019656875
645,2.5776414675
646,2.575263278125
647,2.5728850887499997
648,2.5705068993749998
649,2.56812871
650,2.5659349764615382
651,2.5637412429230766
652,2.5615475093846154
653,2.5593537758461538
654,2.557160042307692
655,2.5549663087692305
656,2.5527725752307693
657,2.5505788416923076
658,2.548385108153846
659,2.5461913746153844
660,2.543997641076923
661,2.5418039075384615
662,2.539610174
663,2.5374164404615382
664,2.5352227069230766
665,2.5330289733846154
666,2.5308352398461538
667,2.528641506307692
668,2.5264477727692305
669,2.5242540392307693
670,2.5220603056923077
671,2.519866572153846
672,2.5176728386153844
673,2.515479105076923
674,2.5132853715384615
675,2.511091638
676,2.50995800152
677,2.5088243650399997
678,2.50769072856
679,2.50655709208
680,2.5054234556
681,2.50428981912
682,2.5031561826399997
683,2.50202254616
684,2.50088890968
685,2.4997552732
686,2.49862163672
687,2.4974880002399997
688,2.49635436376
689,2.49522072728
690,2.4940870908
691,2.49295345432
692,2.4918198178399997
693,2.49068618136
694,2.48955254488
695,2.4884189084
696,2.48728527192
697,2.4861516354399997
698,2.48501799896
699,2.48388436248
700,2.482750726
701,2.4815698546666667
702,2.4803889833333335
703,2.479208112
704,2.4780272406666666
705,2.4768463693333334
706,2.4756654979999997
707,2.4744846266666665
708,2.4733037553333332
709,2.472122884
710,2.470942012666667
711,2.469761141333333
712,2.46858027
713,2.4673993986666667
714,2.466218527333333
715,2.465037656
716,2.4638567846666666
717,2.4626759133333334
718,2.461495042
719,2.4603141706666665
720,2.4591332993333332
721,2.457952428
722,2.4567715566666664
723,2.455590685333333
724,2.454409814
725,2.455531730346154
726,2.4566536466923075
727,2.4577755630384615
728,2.4588974793846154
729,2.460019395730769
730,2.461141312076923
731,2.462263228423077
732,2.4633851447692305
733,2.4645070611153845
734,2.4656289774615385
735,2.466750893807692
736,2.467872810153846
737,2.4689947265
738,2.4701166428461536
739,2.4712385591923076
740,2.472360475538461
741,2.473482391884615
742,2.474604308230769
743,2.4757262245769227
744,2.4768481409230767
745,2.4779700572692307
746,2.4790919736153842
747,2.4802138899615382
748,2.4813358063076922
749,2.482457722653846
750,2.483579639
751,2.4823987676666666
752,2.481217896333333
753,2.4800370249999997
754,2.4788561536666665
755,2.4776752823333332
756,2.476494411
757,2.4753135396666663
758,2.474132668333333
759,2.472951797
760,2.4717709256666662
761,2.470590054333333
762,2.469409183
763,2.4682283116666666
764,2.4670474403333333
765,2.4658665689999997
766,2.4646856976666665
767,2.4635048263333332
768,2.4623239549999996
769,2.4611430836666663
770,2.459962212333333
771,2.458781341
772,2.4576004696666667
773,2.456419598333333
774,2.455238727
775,2.4552554266923075
776,2.455272126384615
777,2.455288826076923
778,2.4553055257692304
779,2.455322225461538
780,2.4553389251538458
781,2.455355624846154
782,2.4553723245384615
783,2.455389024230769
784,2.455405723923077
785,2.4554224236153845
786,2.455439123307692
787,2.455455823
788,2.4554725226923075
789,2.455489222384615
790,2.455505922076923
791,2.4555226217692305
792,2.455539321461538
793,2.455556021153846
794,2.455572720846154
795,2.4555894205384616
796,2.4556061202307693
797,2.455622819923077
798,2.4556395196153846
799,2.4556562193076923
800,2.455672919
801,2.45338985724
802,2.45110679548
803,2.44882373372
804,2.44654067196
805,2.4442576101999998
806,2.4419745484399997
807,2.43969148668
808,2.43740842492
809,2.43512536316
810,2.4328423014
811,2.43055923964
812,2.42827617788
813,2.42599311612
814,2.42371005436
815,2.4214269926
816,2.41914393084
817,2.4168608690799998
818,2.4145778073199997
819,2.41229474556
820,2.4100116838
821,2.40772862204
822,2.40544556028
823,2.40316249852
824,2.40087943676
825,2.398596375
826,2.4030339411923074
827,2.4074715073846154
828,2.411909073576923
829,2.416346639769231
830,2.4207842059615383
831,2.4252217721538463
832,2.4296593383461538
833,2.4340969045384613
834,2.4385344707307692
835,2.4429720369230767
836,2.4474096031153847
837,2.451847169307692
838,2.4562847355
839,2.4607223016923077
840,2.465159867884615
841,2.469597434076923
842,2.4740350002692306
843,2.4784725664615386
844,2.482910132653846
845,2.4873476988461536
846,2.4917852650384615
847,2.496222831230769
848,2.500660397423077
849,2.5050979636153845
850,2.5095355298076925
851,2.513973096
852,2.52356808675
853,2.5331630775
854,2.54275806825
855,2.552353059
856,2.56194804975
857,2.5715430405
858,2.58113803125
859,2.5907330219999998
860,2.60032801275
861,2.6099230035
862,2.6195179942499998
863,2.629112985
864,2.63870797575
865,2.6483029664999997
866,2.65789795725
867,2.667492948
868,2.6770879387499997
869,2.6866829295
870,2.69627792025
871,2.7058729109999997
872,2.71546790175
873,2.7250628925
874,2.7346578832499997
875,2.744252874
876,2.75743981875
877,2.7706267634999997
878,2.78381370825
879,2.797000653
880,2.8101875977499997
881,2.8233745425
882,2.83656148725
883,2.8497484319999997
884,2.86293537675
885,2.8761223215
886,2.8893092662499997
887,2.902496211
888,2.91568315575
889,2.9288701004999997
890,2.94205704525
891,2.95524399
892,2.9684309347499998
893,2.9816178795
894,2.99480482425
895,3.0079917689999998
896,3.02117871375
897,3.0343656585
898,3.0475526032499998
899,3.060739548
900,3.0835050368333334
901,3.1062705256666665
902,3.1290360145
903,3.151801503333333
904,3.1745669921666666
905,3.197332481
906,3.220097969833333
907,3.2428634586666667
908,3.2656289474999998
909,3.2883944363333333
910,3.311159925166667
911,3.333925414
912,3.3566909028333334
913,3.3794563916666664
914,3.4022218805
915,3.424987369333333
916,3.4477528581666665
917,3.4705183469999996
918,3.493283835833333
919,3.5160493246666666
920,3.5388148134999997
921,3.5615803023333332
922,3.5843457911666663
923,3.60711128
924,3.6454415374074074
925,3.6837717948148145
926,3.722102052222222
927,3.7604323096296293
928,3.798762567037037
929,3.8370928244444444
930,3.8754230818518516
931,3.913753339259259
932,3.9520835966666668
933,3.990413854074074
934,4.0287441114814815
935,4.067074368888889
936,4.105404626296297
937,4.143734883703703
938,4.182065141111111
939,4.2203953985185185
940,4.258725655925926
941,4.297055913333334
942,4.33538617074074
943,4.373716428148148
944,4.412046685555556
945,4.450376942962963
946,4.488707200370371
947,4.527037457777778
948,4.565367715185185
949,4.603697972592593
950,4.64202823
951,4.672990995153846
952,4.703953760307693
953,4.734916525461538
954,4.765879290615385
955,4.796842055769231
956,4.8278048209230775
957,4.858767586076923
958,4.889730351230769
959,4.920693116384616
960,4.9516558815384615
961,4.982618646692308
962,5.013581411846154
963,5.044544177000001
964,5.075506942153846
965,5.106469707307692
966,5.137432472461539
967,5.1683952376153846
968,5.199358002769231
969,5.230320767923077
970,5.261283533076924
971,5.292246298230769
972,5.323209063384615
973,5.354171828538462
974,5.385134593692308
975,5.416097358846153
976,5.447060124
977,5.480601474875
978,5.51414282575
979,5.547684176625
980,5.5812255275
981,5.614766878375
982,5.64830822925
983,5.681849580125
984,5.715390931
985,5.748932281875
986,5.7824736327499995
987,5.816014983625
988,5.8495563345
989,5.883097685375
990,5.91663903625
991,5.950180387125
992,5.983721738
993,6.017263088875
994,6.050804439749999
995,6.084345790625
996,6.1178871415
997,6.151428492375
998,6.18496984325
999,6.218511194125
1000,6.252052545
1001,6.266436807791666
1002,6.280821070583333
1003,6.295205333375
1004,6.309589596166666
1005,6.323973858958333
1006,6.33835812175
1007,6.352742384541666
1008,6.3671266473333334
1009,6.381510910125
1010,6.395895172916666
1011,6.4102794357083335
1012,6.4246636985
1013,6.439047961291666
1014,6.4534322240833335
1015,6.467816486875
1016,6.482200749666666
1017,6.4965850124583335
1018,6.51096927525
1019,6.525353538041666
1020,6.539737800833334
1021,6.554122063625
1022,6.568506326416666
1023,6.582890589208334
1024,6.597274852
1025,6.5995019849230765
1026,6.601729117846154
1027,6.60395625076923
1028,6.606183383692308
1029,6.608410516615384
1030,6.610637649538462
1031,6.612864782461538
1032,6.615091915384616
1033,6.617319048307692
1034,6.61954618123077
1035,6.621773314153846
1036,6.624000447076924
1037,6.62622758
1038,6.628454712923077
1039,6.630681845846154
1040,6.632908978769231
1041,6.635136111692308
1042,6.6373632446153845
1043,6.639590377538462
1044,6.6418175104615385
1045,6.644044643384616
1046,6.646271776307692
1047,6.64849890923077
1048,6.650726042153846
1049,6.652953175076924
1050,6.655180308
1051,6.64255241864
1052,6.62992452928
1053,6.61729663992
1054,6.60466875056
1055,6.5920408612
1056,6.57941297184
1057,6.56678508248
1058,6.55415719312
1059,6.54152930376
1060,6.5289014144
1061,6.51627352504
1062,6.50364563568
1063,6.491017746320001
1064,6.478389856960001
1065,6.465761967600001
1066,6.453134078240001
1067,6.440506188880001
1068,6.427878299520001
1069,6.4152504101600005
1070,6.4026225208000005
1071,6.3899946314400005
1072,6.37736674208
1073,6.36473885272
1074,6.35211096336
1075,6.339483074
1076,6.314079791384616
1077,6.288676508769231
1078,6.263273226153847
1079,6.2378699435384615
1080,6.212466660923077
1081,6.187063378307693
1082,6.161660095692308
1083,6.1362568130769235
1084,6.110853530461539
1085,6.085450247846154
1086,6.06004696523077
1087,6.034643682615385
1088,6.0092404
1089,5.983837117384616
1090,5.958433834769231
1091,5.933030552153847
1092,5.907627269538462
1093,5.882223986923077
1094,5.856820704307693
1095,5.831417421692308
1096,5.8060141390769235
1097,5.780610856461539
1098,5.755207573846154
1099,5.72980429123077
1100,5.704401008615385
1101,5.678997726
1102,5.695776624791667
1103,5.712555523583334
1104,5.7293344223750005
1105,5.746113321166667
1106,5.762892219958333
1107,5.7796711187500005
1108,5.796450017541667
1109,5.813228916333333
1110,5.8300078151250005
1111,5.846786713916667
1112,5.863565612708333
1113,5.880344511500001
1114,5.897123410291667
1115,5.913902309083333
1116,5.930681207875
1117,5.947460106666667
1118,5.964239005458333
1119,5.98101790425
1120,5.997796803041667
1121,6.0145757018333335
1122,6.031354600625
1123,6.048133499416666
1124,6.0649123982083335
1125,6.081691297
1126,6.1004966793076925
1127,6.119302061615384
1128,6.138107443923077
1129,6.156912826230769
1130,6.175718208538461
1131,6.194523590846154
1132,6.213328973153846
1133,6.232134355461539
1134,6.25093973776923
1135,6.269745120076923
1136,6.2885505023846155
1137,6.307355884692307
1138,6.326161267
1139,6.344966649307692
1140,6.363772031615384
1141,6.382577413923077
1142,6.401382796230769
1143,6.420188178538461
1144,6.4389935608461535
1145,6.457798943153846
1146,6.476604325461539
1147,6.49540970776923
1148,6.514215090076923
1149,6.5330204723846155
1150,6.551825854692307
1151,6.570631237
1152,6.5980768517272725
1153,6.625522466454545
1154,6.652968081181818
1155,6.680413695909091
1156,6.707859310636364
1157,6.735304925363636
1158,6.7627505400909085
1159,6.790196154818181
1160,6.817641769545454
1161,6.845087384272727
1162,6.872532999
1163,6.8999786137272725
1164,6.927424228454545
1165,6.954869843181818
1166,6.982315457909091
1167,7.009761072636364
1168,7.037206687363636
1169,7.064652302090908
1170,7.092097916818181
1171,7.119543531545454
1172,7.146989146272727
1173,7.174434761
1174,7.170193711481481
1175,7.1659526619629625
1176,7.161711612444444
1177,7.157470562925925
1178,7.153229513407407
1179,7.148988463888888
1180,7.144747414370371
1181,7.140506364851852
1182,7.1362653153333335
1183,7.132024265814815
1184,7.127783216296296
1185,7.123542166777778
1186,7.119301117259259
1187,7.115060067740741
1188,7.110819018222222
1189,7.106577968703704
1190,7.102336919185185
1191,7.0980958696666665
1192,7.093854820148148
1193,7.089613770629629
1194,7.085372721111112
1195,7.081131671592593
1196,7.076890622074075
1197,7.072649572555556
1198,7.0684085230370375
1199,7.064167473518519
1200,7.059926424
1201,7.05110139073077
1202,7.042276357461539
1203,7.033451324192308
1204,7.024626290923077
1205,7.015801257653846
1206,7.006976224384616
1207,6.998151191115385
1208,6.989326157846154
1209,6.980501124576923
1210,6.9716760913076925
1211,6.962851058038462
1212,6.954026024769231
1213,6.9452009915
1214,6.936375958230769
1215,6.927550924961539
1216,6.918725891692308
1217,6.909900858423077
1218,6.901075825153846
1219,6.892250791884615
1220,6.883425758615385
1221,6.874600725346154
1222,6.865775692076923
1223,6.856950658807692
1224,6.8481256255384615
1225,6.839300592269231
1226,6.830475559
1227,6.836478595708333
1228,6.842481632416667
1229,6.848484669125
1230,6.854487705833334
1231,6.860490742541667
1232,6.86649377925
1233,6.872496815958334
1234,6.878499852666667
1235,6.884502889375
1236,6.890505926083334
1237,6.896508962791667
1238,6.9025119995
1239,6.908515036208334
1240,6.914518072916667
1241,6.9205211096250006
1242,6.926524146333334
1243,6.932527183041667
1244,6.9385302197500005
1245,6.9445332564583335
1246,6.950536293166667
1247,6.9565393298750005
1248,6.9625423665833335
1249,6.968545403291667
1250,6.97454844
1251,6.975762204666667
1252,6.976975969333334
1253,6.978189734000001
1254,6.979403498666667
1255,6.980617263333333
1256,6.981831028
1257,6.983044792666667
1258,6.984258557333334
1259,6.985472322
1260,6.9866860866666665
1261,6.987899851333333
1262,6.989113616
1263,6.990327380666667
1264,6.991541145333334
1265,6.99275491
1266,6.993968674666666
1267,6.995182439333333
1268,6.996396204
1269,6.997609968666667
1270,6.998823733333333
1271,7.000037497999999
1272,7.001251262666666
1273,7.002465027333333
1274,7.003678792
1275,7.007011141576923
1276,7.010343491153846
1277,7.013675840730769
1278,7.017008190307692
1279,7.020340539884615
1280,7.023672889461539
1281,7.027005239038461
1282,7.030337588615384
1283,7.033669938192308
1284,7.037002287769231
1285,7.040334637346153
1286,7.043666986923077
1287,7.0469993365
1288,7.050331686076923
1289,7.0536640356538465
1290,7.056996385230769
1291,7.060328734807692
1292,7.0636610843846155
1293,7.066993433961539
1294,7.070325783538461
1295,7.0736581331153845
1296,7.076990482692308
1297,7.080322832269231
1298,7.0836551818461535
1299,7.086987531423077
1300,7.090319881
1301,7.122264442407407
1302,7.154209003814815
1303,7.186153565222222
1304,7.21809812662963
1305,7.250042688037037
1306,7.281987249444445
1307,7.313931810851852
1308,7.3458763722592595
1309,7.3778209336666665
1310,7.409765495074074
1311,7.441710056481481
1312,7.473654617888889
1313,7.505599179296296
1314,7.537543740703704
1315,7.569488302111111
1316,7.601432863518519
1317,7.633377424925926
1318,7.665321986333334
1319,7.697266547740741
1320,7.729211109148149
1321,7.7611556705555556
1322,7.793100231962963
1323,7.82504479337037
1324,7.856989354777778
1325,7.888933916185185
1326,7.920878477592593
1327,7.952823039
1328,7.9719965737916665
1329,7.991170108583334
1330,8.010343643375
1331,8.029517178166667
1332,8.048690712958333
1333,8.06786424775
1334,8.087037782541667
1335,8.106211317333333
1336,8.125384852125
1337,8.144558386916668
1338,8.163731921708333
1339,8.1829054565
1340,8.202078991291668
1341,8.221252526083333
1342,8.240426060875
1343,8.259599595666668
1344,8.278773130458333
1345,8.29794666525
1346,8.317120200041668
1347,8.336293734833333
1348,8.355467269625
1349,8.374640804416668
1350,8.393814339208333
1351,8.412987874
1352,8.428569454791667
1353,8.444151035583333
1354,8.459732616375
1355,8.475314197166668
1356,8.490895777958334
1357,8.50647735875
1358,8.522058939541667
